"interval","exposure_type","model_id","term","coef","se","z","p_value","hr","ci_lower","ci_upper","n","nevent"
"F1_to_F2","met_change_sd","M3","drk1_fctlt1_week",-0.0741916973232256,0.206988297268761,-0.358434260787665,0.720018356137247,0.928493687025683,0.618856842541503,1.39305323555299,6060,928
"F1_to_F2","met_change_sd","M3","drk1_fct1to4_week",-0.330752897861267,0.207387845775604,-1.59485189030386,0.110745360095017,0.718382661002308,0.478439455242821,1.07866030272699,6060,928
"F1_to_F2","met_change_sd","M3","drk1_fctge5_week",-0.065171880124751,0.137447910404436,-0.47415693649314,0.635387999497587,0.936906413945893,0.715649444716057,1.22656928608563,6060,928
"F1_to_F2","met_change_sd","M3","drk1_fctex_drinker",-0.0600562120999133,0.197692532613975,-0.303785941258501,0.761290978131767,0.941711596510058,0.639207305135273,1.38737577602285,6060,928
"F1_to_F2","met_change_sd","M3","hyp_fctyes",0.197607754896365,0.067215175564107,2.93992767612272,0.00328288865401586,1.21848435555137,1.06808618150576,1.39006023149773,6060,928
"F1_to_F2","met_change_sd","M3","diab_fctyes",0.483552725562076,0.0887473790371702,5.44864232395584,0.0000000507557673087274,1.62182608205207,1.362894925218,1.92995057194424,6060,928
"F1_to_F2","met_change_sd","M3","hxchd_fctyes",-0.0825655269126349,0.174249019779025,-0.473836392407493,0.635616580820208,0.920751101902999,0.654366733552974,1.29557715602753,6060,928
"F1_to_F2","met_change_sd","M3","hxstroke_fctyes",0.0738425860885337,0.384481103057727,0.192057777355697,0.847696947941909,1.07663731446555,0.506755556548868,2.28739062042787,6060,928
"F1_to_F2","met_change_sd","M3","cancerhx_fctyes",0.565119382950896,0.205263471914675,2.75314149994408,0.00590263779968715,1.75965784332864,1.17681351015507,2.63116942393021,6060,928
"F2_to_F3","ipaq_direction","M1","ipaq_directionimproved",-0.0751830196088406,0.119632211632602,-0.628451305738062,0.529708336222033,0.927573706615563,0.733697951118152,1.17268009252759,5372,479
"F2_to_F3","ipaq_direction","M1","ipaq_directionworsened",0.28566331343044,0.109363700620604,2.61204871277575,0.00900014290954677,1.33064436973619,1.07391881179564,1.64874143116095,5372,479
"F2_to_F3","ipaq_direction","M1","age_landmark_5",0.663529813246261,0.0335205234641326,19.7947330373956,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000330498454500677,1.94163385755876,1.81817053414049,2.07348098873502,5372,479
"F2_to_F3","ipaq_direction","M1","sex_fctmale",0.584976527725228,0.0932590805560347,6.27259591492267,0.000000000355077578233293,1.79494885361274,1.49509849647786,2.15493587524546,5372,479
"F2_to_F3","ipaq_direction","M1","phase_fct2",-0.109986238736331,0.114763532877739,-0.958372716300935,0.337874848086172,0.895846463191091,0.715396295841474,1.12181302905407,5372,479
"F2_to_F3","ipaq_direction","M1","phase_fct3",-0.0950254897469054,0.116581982414372,-0.815095847393921,0.415017448443384,0.909349755077709,0.72359605562058,1.14278812140663,5372,479
"F2_to_F3","ipaq_direction","M3","ipaq_directionimproved",-0.157999297756739,0.149316830817497,-1.05814794549085,0.289987998763514,0.853850381578948,0.637210700271829,1.14414348944784,3154,327
"F2_to_F3","ipaq_direction","M3","ipaq_directionworsened",0.331251498609792,0.132245494985494,2.50482255479573,0.0122512839790867,1.39271001289844,1.0747145498767,1.80479661343573,3154,327
"F2_to_F3","ipaq_direction","M3","age_landmark_5",0.624143977061705,0.0493605313142987,12.644596005005,0.00000000000000000000000000000000000119838934393568,1.86664738034523,1.69451931971965,2.0562600862681,3154,327
"F2_to_F3","ipaq_direction","M3","sex_fctmale",0.0778037107212778,0.173247146488884,0.44909086410996,0.653366110599143,1.08091046670939,0.769699995089772,1.51795172729037,3154,327
"F2_to_F3","ipaq_direction","M3","phase_fct2",NA,0,NA,NA,NA,NA,NA,3154,327
"F2_to_F3","ipaq_direction","M3","phase_fct3",-0.0158779945893131,0.152828814856084,-0.103893984941682,0.917253480597191,0.98424739623796,0.729484639453811,1.32798263953376,3154,327
"F2_to_F3","ipaq_direction","M3","edu_fctjunior_college",0.0272544163526767,0.316004882492787,0.0862468204215129,0.931270212025819,1.02762921518511,0.553162332190361,1.90906311302947,3154,327
"F2_to_F3","ipaq_direction","M3","edu_fctsenior_middle",0.00422970315394439,0.264570485335663,0.0159870559581812,0.987244718225743,1.00423866097352,0.59790767924914,1.68670736836891,3154,327
"F2_to_F3","ipaq_direction","M3","edu_fctjunior_middle",-0.0190162263137413,0.258181093222639,-0.0736546045118144,0.941285220974729,0.981163441447806,0.591530596155052,1.62744193637849,3154,327
"F2_to_F3","ipaq_direction","M3","edu_fctprimary",0.199316790786187,0.257123091941731,0.775180437046689,0.438233046297513,1.22056856953714,0.737392319406151,2.02034601355996,3154,327
"F2_to_F3","ipaq_direction","M3","edu_fctlt_primary",-0.368278843858204,0.342559459699885,-1.07508005816232,0.282338886827574,0.691924215968362,0.353566728083091,1.35408420141536,3154,327
"F2_to_F3","ipaq_direction","M3","incomeh_fct30000_band",0.281109116452305,0.199610572675163,1.4082877108407,0.159045893112349,1.32459813149879,0.8957262681998,1.95881294571871,3154,327
"F2_to_F3","ipaq_direction","M3","incomeh_fct20000_band",0.10640838180162,0.202590596045571,0.525238505037442,0.599417400599982,1.11227601705259,0.747768463235659,1.65446658816968,3154,327
"F2_to_F3","ipaq_direction","M3","incomeh_fct10000_band",0.353515663314589,0.223064924497308,1.58481062906353,0.113009366695107,1.42406529235935,0.919722251637398,2.20497215685725,3154,327
"F2_to_F3","ipaq_direction","M3","incomeh_fct5000_band",0.0999311409304246,0.384238928006542,0.260075525009593,0.794805516688201,1.10509481965457,0.520396988413901,2.34673641011937,3154,327
"F2_to_F3","ipaq_direction","M3","incomeh_fctlt5000",0.168980890463371,0.735968043123579,0.229603570484101,0.818399832150065,1.184097511153,0.279853236711627,5.0100793272708,3154,327
"F2_to_F3","ipaq_direction","M3","incomeh_fctnotknow",0.0682604302967394,0.208071876962495,0.328061779867748,0.742864951418942,1.07064410033503,0.712088587441822,1.60974183521212,3154,327
"F2_to_F3","ipaq_direction","M3","marital_fctseparate",-0.371500147662941,0.717331323687082,-0.517891991323383,0.604533630050585,0.689698903986152,0.169069787235885,2.81353981652574,3154,327
"F2_to_F3","ipaq_direction","M3","marital_fctwidow",-0.00430874461293256,0.171311830417315,-0.0251514714566791,0.979934144863886,0.995700524709311,0.711717822842596,1.39299523362598,3154,327
"F2_to_F3","ipaq_direction","M3","marital_fctnever_married",0.611860661197068,0.72394685214258,0.845173453529381,0.398014001711347,1.84385900589011,0.446172738575117,7.6199546490886,3154,327
"F2_to_F3","ipaq_direction","M3","smk_fctex_occasional",0.571272794875634,0.232245523613336,2.45977957287453,0.0139022371880704,1.77051912558574,1.12308564017563,2.79118338079248,3154,327
"F2_to_F3","ipaq_direction","M3","smk_fctex_daily",0.795787106210958,0.196104703066716,4.05797053189604,0.0000495010120879285,2.21618468320964,1.50897249301499,3.25484697224643,3154,327
"F2_to_F3","ipaq_direction","M3","smk_fctcurrent",1.14827378978226,0.200174958807605,5.73635082341098,0.00000000967381771663202,3.15274590750747,2.12960832942251,4.66743420373479,3154,327
"F2_to_F3","ipaq_direction","M3","drk1_fctlt1_month",-0.220696103373926,0.16837270829198,-1.31075936006927,0.18993907675111,0.801960356308687,0.576545771113125,1.11550625347413,3154,327
"F2_to_F3","ipaq_direction","M3","drk1_fctlt1_week",0.130870609827898,0.310697748345877,0.421215185898965,0.673597956315442,1.13982029022673,0.619969009414436,2.09557296297704,3154,327
"F2_to_F3","ipaq_direction","M3","drk1_fct1to4_week",-0.308830525252283,0.354865445347709,-0.870274999442903,0.384150138053023,0.734305205671094,0.366281169625861,1.47210443721811,3154,327
"F2_to_F3","ipaq_direction","M3","drk1_fctge5_week",-0.0700858442260615,0.235752528201036,-0.297285652717566,0.766248434251063,0.932313782715508,0.58733947240234,1.47990903094944,3154,327
"F2_to_F3","ipaq_direction","M3","drk1_fctex_drinker",-0.0350327602878416,0.370914909216395,-0.0944495878093786,0.924752026449616,0.965573783264344,0.466726137026481,1.99760128470054,3154,327
"F2_to_F3","ipaq_direction","M3","hyp_fctyes",0.297121529449972,0.114758258922518,2.58910802795102,0.0096224902272019,1.34597886558005,1.07486973235622,1.68546852893219,3154,327
"F2_to_F3","ipaq_direction","M3","diab_fctyes",0.475744331984993,0.156578949469654,3.03836712148331,0.00237863980401404,1.60921153943997,1.18394872659968,2.18722459890981,3154,327
"F2_to_F3","ipaq_direction","M3","hxchd_fctyes",0.226137187479477,0.280791089983109,0.805357418902002,0.420613456240696,1.25374765196098,0.723103266780884,2.17380178877547,3154,327
"F2_to_F3","ipaq_direction","M3","hxstroke_fctyes",0.288883876680932,0.593140171084622,0.487041496705031,0.626228924084707,1.33493670224699,0.417425373644909,4.26916069678603,3154,327
"F2_to_F3","ipaq_direction","M3","cancerhx_fctyes",0.571616549176762,0.388147911173664,1.47267712313158,0.140838118020371,1.77112785377086,0.827671140005213,3.79002447081002,3154,327
"F2_to_F3","met_change_sd","M1","met_change_sd",0.0202742164839404,0.0448358604506758,0.45218751865472,0.651133899009652,1.02048113441149,0.934631957791998,1.11421585470922,5358,477
"F2_to_F3","met_change_sd","M1","age_landmark_5",0.667239560252202,0.0334977456667872,19.9189392292081,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000278835306164731,1.9488502050842,1.82500948664396,2.08109445438609,5358,477
"F2_to_F3","met_change_sd","M1","sex_fctmale",0.570265135434163,0.0936703410473053,6.08800105837308,0.00000000114329116163397,1.76873594384338,1.47207745905356,2.12517814181796,5358,477
"F2_to_F3","met_change_sd","M1","phase_fct2",-0.131266222329105,0.114845059319497,-1.14298536747607,0.253044666406569,0.876984270515365,0.700221614151926,1.09836856673278,5358,477
"F2_to_F3","met_change_sd","M1","phase_fct3",-0.112365989364944,0.116734715101836,-0.962575608009314,0.335760543256756,0.893717106680835,0.710943849192679,1.1234786934031,5358,477
"F2_to_F3","met_change_sd","M3","met_change_sd",0.066728366343745,0.0518490011735519,1.28697496255305,0.19810301506222,1.06900506097957,0.965707960702031,1.18335135144707,3145,326
"F2_to_F3","met_change_sd","M3","age_landmark_5",0.63543696418908,0.0496402694184885,12.800836329716,0.000000000000000000000000000000000000162194965044505,1.88784688273663,1.71282460566658,2.08075353475637,3145,326
"F2_to_F3","met_change_sd","M3","sex_fctmale",0.0371955078034283,0.172528930873031,0.215589974476812,0.829307371247475,1.03789591775461,0.740111089578514,1.45549492672129,3145,326
"F2_to_F3","met_change_sd","M3","phase_fct2",NA,0,NA,NA,NA,NA,NA,3145,326
"F2_to_F3","met_change_sd","M3","phase_fct3",-0.0260089440113798,0.153189759952137,-0.16978252345004,0.865181171639585,0.974326375183591,0.721620893448127,1.31552716114176,3145,326
"F2_to_F3","met_change_sd","M3","edu_fctjunior_college",-0.00907847493983181,0.316004179681404,-0.0287289710819165,0.977080750317571,0.990962609990279,0.533425807132209,1.84094372875993,3145,326
"F2_to_F3","met_change_sd","M3","edu_fctsenior_middle",-0.0120856779075198,0.265230297733777,-0.045566732046769,0.963655585597218,0.98798706057156,0.587471520975224,1.66155872583651,3145,326
"F2_to_F3","met_change_sd","M3","edu_fctjunior_middle",0.0281621252820038,0.258450531522036,0.108965244204199,0.913230057252569,1.02856242687799,0.619779438688073,1.70696315486773,3145,326
"F2_to_F3","met_change_sd","M3","edu_fctprimary",0.190022043008321,0.257816431122119,0.73704395868514,0.46109561745083,1.20927625344998,0.729578085777753,2.00437634526689,3145,326
"F2_to_F3","met_change_sd","M3","edu_fctlt_primary",-0.363217192209588,0.343116179208152,-1.05858369327796,0.28978941655749,0.695435373949716,0.354973355955255,1.36244129658437,3145,326
"F2_to_F3","met_change_sd","M3","incomeh_fct30000_band",0.239028912542468,0.200195329604274,1.19397846600596,0.23248639164498,1.27001525542302,0.857832239770158,1.88024962717579,3145,326
"F2_to_F3","met_change_sd","M3","incomeh_fct20000_band",0.0853769265543698,0.203072347471862,0.420426156575552,0.674174163385536,1.08912751041974,0.731514994276435,1.62156448361857,3145,326
"F2_to_F3","met_change_sd","M3","incomeh_fct10000_band",0.331708718447411,0.223708073029059,1.48277491266184,0.13813422356203,1.39334693313958,0.89874939083328,2.16013017187079,3145,326
"F2_to_F3","met_change_sd","M3","incomeh_fct5000_band",-0.0080006769081089,0.38382895301481,-0.0208443809287107,0.983369794557591,0.99203124332284,0.467530074874199,2.10494691275949,3145,326
"F2_to_F3","met_change_sd","M3","incomeh_fctlt5000",0.185975577120312,0.733033383450503,0.25370683152914,0.799722055913856,1.20439284527687,0.286291872908622,5.06672477642112,3145,326
"F2_to_F3","met_change_sd","M3","incomeh_fctnotknow",0.029285211297591,0.208653834756262,0.1403530940699,0.88838101643534,1.029718239873,0.684087948422033,1.54997563686504,3145,326
"F2_to_F3","met_change_sd","M3","marital_fctseparate",-0.423445890253595,0.717950385779516,-0.589798262722343,0.555325907551995,0.654786605045036,0.1603169013678,2.67436243146177,3145,326
"F2_to_F3","met_change_sd","M3","marital_fctwidow",0.00297883181937509,0.170558295629589,0.0174651828477718,0.986065508670146,1.00298327294758,0.717983073388839,1.40111303886941,3145,326
"F2_to_F3","met_change_sd","M3","marital_fctnever_married",0.625544963169735,0.723108188107431,0.865077969600862,0.386995995491472,1.86926436014181,0.453064380881182,7.71225767362348,3145,326
"F2_to_F3","met_change_sd","M3","smk_fctex_occasional",0.576576754807571,0.23194952241098,2.48578547959225,0.0129265861030081,1.77993483628918,1.12971348180732,2.80439958666984,3145,326
"F2_to_F3","met_change_sd","M3","smk_fctex_daily",0.796951714826481,0.195829911054262,4.06961178982335,0.0000470915398517417,2.2187671744892,1.51154475138159,3.25688522955812,3145,326
"F2_to_F3","met_change_sd","M3","smk_fctcurrent",1.13829663161972,0.198839468669053,5.72470163614392,0.000000010361567774496,3.12144686034864,2.11399270010687,4.60901804508967,3145,326
"F2_to_F3","met_change_sd","M3","drk1_fctlt1_month",-0.236895427487275,0.169264017957212,-1.39956164544764,0.1616446261831,0.789073799133238,0.566291222021864,1.09950046242201,3145,326
"F2_to_F3","met_change_sd","M3","drk1_fctlt1_week",0.153511731836108,0.311449112087976,0.492895069781881,0.622086731074146,1.16592146544142,0.633232699356863,2.14671931022784,3145,326
"F2_to_F3","met_change_sd","M3","drk1_fct1to4_week",-0.235210689073202,0.353736002338482,-0.66493285251789,0.506093441926203,0.79040430253457,0.395137879212289,1.58106573510639,3145,326
"F2_to_F3","met_change_sd","M3","drk1_fctge5_week",-0.0617407091213399,0.236104242247221,-0.261497669561956,0.793708746438096,0.940126621448364,0.591853275342013,1.49333982116627,3145,326
"F2_to_F3","met_change_sd","M3","drk1_fctex_drinker",-0.0267834477408822,0.370396692729911,-0.0723101697898051,0.942355071563117,0.973572047924604,0.471070447783705,2.01210357592909,3145,326
"F2_to_F3","met_change_sd","M3","hyp_fctyes",0.275406925462724,0.114921102914043,2.39648696783496,0.0165530821134984,1.31706651373753,1.05144530925544,1.64979023287202,3145,326
"F2_to_F3","met_change_sd","M3","diab_fctyes",0.465913208843013,0.156501542551248,2.97705186318177,0.00291034773061222,1.59346869435514,1.17254408750809,2.16549851467513,3145,326
"F2_to_F3","met_change_sd","M3","hxchd_fctyes",0.212245087013546,0.280524988894106,0.756599573714504,0.449289796815583,1.23645088600124,0.71349932508843,2.14269409898008,3145,326
"F2_to_F3","met_change_sd","M3","hxstroke_fctyes",0.38166530112013,0.594616685674883,0.641867795362898,0.520959026003207,1.46472176234912,0.456684733405317,4.69779189924223,3145,326
"F2_to_F3","met_change_sd","M3","cancerhx_fctyes",0.592975177950523,0.388076043226861,1.52798707444016,0.126515747193827,1.8093635940459,0.845658309841823,3.87129952766743,3145,326
